clientid,name,second_name,phone,email,adress
838,Мечислав,Ефимова,+7 333 898 59 50,agap_1994@example.org,"д. Йошкар-Ола, пр. Лунный, д. 57, 508691"
839,Ефим,Комиссаров,8 536 413 57 75,naina92@example.net,"к. Сосьва (Хант.), алл. Осенняя, д. 555 к. 2, 226495"
840,Анатолий,Горбачева,+73891713559,zinovevamarina@example.com,"п. Верхнее Пенжино, бул. 8 Марта, д. 2, 046454"
841,Павел,Марков,+7 (444) 352-5892,konstantin49@example.net,"д. Магнитогорск, наб. Дальневосточная, д. 6/2, 135071"
842,Панфил,Казаков,8 (096) 012-6753,golubevstanislav@example.org,"ст. Баргузин, ул. Автомобилистов, д. 4 к. 5, 790507"
843,Нонна,Гордеева,8 716 741 1743,proklshubin@example.org,"с. Челюскин, пер. Ленский, д. 7/8 стр. 967, 482412"
844,Нонна,Лапин,+7 072 742 6853,rodionovvjacheslav@example.org,"клх Сочи, пр. Челюскинцев, д. 89, 270630"
845,Зиновий,Мамонтов,+7 (278) 514-01-39,evlampi2014@example.org,"ст. Махачкала, ш. Шахтерское, д. 8 стр. 811, 689760"
846,Твердислав,Уваров,+7 (545) 837-10-37,fominserge@example.org,"клх Вуктыл, бул. Кузнечный, д. 48 стр. 929, 850529"
847,Иван,Антонов,+7 (114) 599-2462,abeljakova@example.com,"с. Тулпан, наб. Пригородная, д. 7 стр. 15, 867304"
848,Елисей,Шарова,8 048 150 0112,andre1996@example.org,"д. Сургут (Хант.), алл. Чернышевского, д. 412 стр. 60, 959473"
849,Акулина,Филатова,84233835892,azarizikov@example.org,"д. Адлер, пер. Кубанский, д. 2 стр. 419, 320656"
850,Данила,Муравьева,8 405 982 5605,krilovolimpi@example.net,"г. Ессентуки, бул. Маркса, д. 543 к. 79, 207530"
851,Богдан,Лукина,8 390 722 99 08,trofimovairaida@example.com,"г. Златоуст, пер. Прудный, д. 88, 226234"
852,Игнатий,Самсонова,+7 (319) 734-31-74,djachkovmiron@example.net,"к. Елатьма, пер. Блюхера, д. 5 стр. 1, 450765"
853,Андрей,Некрасова,8 (022) 310-05-88,romanovmark@example.com,"ст. Томск, бул. Крестьянский, д. 8/6, 399190"
854,Ульяна,Терентьева,+7 652 102 6615,veselovvisheslav@example.net,"к. Тамбей, пр. Целинный, д. 9/7 к. 2/5, 247070"
855,Гремислав,Егоров,+75192958687,galkinavera@example.org,"с. Йошкар-Ола, ш. Юбилейное, д. 7 к. 1/6, 511823"
856,Эмиль,Борисова,8 (074) 027-4129,lihachevanisim@example.org,"ст. Орел, наб. Черняховского, д. 3/9 стр. 7, 573599"
857,Фрол,Зиновьев,+7 (732) 428-8613,muravevapraskovja@example.net,"п. Адыгейск, пр. Целинный, д. 7/7 к. 1, 568966"
858,Лаврентий,Щукина,8 (814) 530-66-58,ziminnestor@example.org,"ст. Пышма, алл. Жданова, д. 333, 179026"
859,Тарас,Степанов,+7 (388) 605-8898,fedoseevharlampi@example.com,"с. Таганрог, пр. Полтавский, д. 6 стр. 91, 197879"
860,Стоян,Ситников,+7 (930) 865-2189,trofimovosip@example.com,"с. Байкальск, алл. Береговая, д. 94 стр. 3, 026400"
861,София,Ковалев,+7 564 973 15 47,veniamin_69@example.net,"к. Всеволожск, ул. Мельничная, д. 937, 126241"
862,Антонина,Баранова,8 (242) 069-09-45,omartinov@example.com,"п. Кириши, бул. Логовой, д. 890 стр. 1, 870418"
863,Кирилл,Голубева,+7 (469) 103-83-19,shchukindenis@example.net,"клх Белгород, наб. Приозерная, д. 14 к. 1, 725290"
864,Савва,Самсонов,+7 509 231 8790,valeri_92@example.org,"д. Курган, ш. Механизаторов, д. 902 стр. 128, 861064"
865,Никита,Носкова,+7 (305) 434-90-03,sevastjan64@example.com,"клх Катайск, бул. Прудовой, д. 195 стр. 504, 720157"
866,Лев,Алексеев,+7 054 396 7737,martinovvseslav@example.com,"п. Новосибирск, пр. Восьмого Марта, д. 7 к. 4/2, 639564"
867,Полина,Панфилов,+7 357 278 9127,kononovvsevolod@example.net,"клх Лабытнанги, ул. Студенческая, д. 44, 132378"
868,Изяслав,Большаков,8 (067) 037-6023,romansharov@example.org,"клх Эльбрус, бул. Заовражный, д. 39 стр. 56, 979899"
869,Автоном,Новиков,8 748 300 6859,andronik_2017@example.org,"с. Новороссийск, наб. Сосновая, д. 2/6, 529478"
870,Алексей,Бобров,86890074073,nesterovkuzma@example.net,"п. Архыз, ул. Глинки, д. 48 к. 172, 622520"
871,Устин,Туров,+7 761 013 2306,serge_52@example.net,"п. Ростов, пер. Олимпийский, д. 389 стр. 643, 837361"
872,Давыд,Шарапов,+7 (690) 226-2826,ratmirignatev@example.org,"ст. Омск, алл. Новгородская, д. 1/8 стр. 604, 883427"
873,Изот,Харитонова,8 677 923 69 84,hpanfilova@example.net,"д. Аргаяш, пр. Панфилова, д. 510 стр. 8/6, 246223"
874,Вадим,Орлов,+76299850255,mjasnikovlavrenti@example.net,"г. Нижний Новгород, бул. Колхозный, д. 1/7 стр. 22, 731726"
875,Антип,Горбунов,+73792685313,foti12@example.com,"п. Оленегорск (Якут.), ул. Огородная, д. 40 к. 55, 548954"
876,Епифан,Воронов,8 (854) 201-38-93,vera74@example.com,"п. Лотошино, пер. Карла Либкнехта, д. 49 к. 8, 533653"
877,Олимпиада,Шестакова,8 465 382 20 68,pahomovnikon@example.com,"клх Новочеркасск, наб. Карьерная, д. 494, 358468"
878,Никифор,Симонов,8 830 357 31 47,seleznevernst@example.org,"к. Осташков, пер. Ярославский, д. 702 стр. 8, 232576"
879,Гордей,Данилова,8 871 183 7246,erastfrolov@example.com,"к. Амурск, пер. Энергетиков, д. 9 стр. 6, 432518"
880,Платон,Голубева,+7 381 444 5696,savvaromanov@example.com,"к. Краснотурьинск, бул. Максима Горького, д. 3/9 к. 42, 212124"
881,Мокей,Корнилова,+7 154 128 84 92,anatoli_17@example.com,"с. Кузнецк, пр. Севастопольский, д. 5/9 стр. 7/1, 707371"
882,Лев,Беспалова,+7 651 208 3634,enazarov@example.org,"п. Стерлитамак, алл. 60 лет СССР, д. 66 стр. 1, 674555"
883,Демьян,Кузнецова,+7 776 623 3826,vasilevkazimir@example.net,"ст. Магадан, бул. Сибирский, д. 13 стр. 615, 695464"
884,Аскольд,Федоров,8 888 087 2943,kulikovanonna@example.org,"д. Архыз, ш. Космодемьянской, д. 6 стр. 67, 217999"
885,Сидор,Владимиров,+7 (950) 396-9545,miroslav12@example.org,"клх Нерчинск, пер. Спартака, д. 8 к. 73, 236726"
886,Евдокия,Горшкова,+76030472983,molchanovnikita@example.net,"ст. Руза, наб. Камская, д. 6/9 стр. 2, 727978"
887,Фрол,Фомин,+7 (742) 513-3600,unesterov@example.net,"с. Кизел, ш. Техническое, д. 2/4 стр. 80, 570120"
888,Гурий,Медведева,+72411418052,miheevaagafja@example.org,"г. Неплюевка, пр. Трактовый, д. 15 стр. 2, 294235"
889,Кондрат,Яковлева,8 (956) 751-3814,bikovamarina@example.net,"д. Неплюевка, ш. Гайдара, д. 846 к. 5/5, 217068"
890,Клавдия,Носкова,+7 (750) 064-8338,wnikolaeva@example.net,"г. Октябрьский (Башк.), алл. Карбышева, д. 9/5, 976234"
891,Савелий,Бобылев,+7 (925) 288-25-55,miheermakov@example.net,"с. Югорск, бул. Придорожный, д. 7/9 стр. 237, 397840"
892,Марк,Лаврентьева,83550816099,jan_76@example.net,"г. Владивосток, ул. Тимирязева, д. 4/4, 569007"
893,Анна,Афанасьев,8 389 139 47 24,ernstbeljaev@example.net,"д. Рыльск, бул. Красина, д. 30, 446050"
894,Герасим,Козлова,+7 042 213 7113,igor1980@example.com,"д. Шали, пер. Фрунзе, д. 8/1 к. 248, 223724"
895,Исидор,Соколова,8 (318) 251-37-43,timofe1994@example.net,"клх Губкинский, наб. Тенистая, д. 1, 317024"
896,Милий,Дементьев,+7 (377) 979-00-74,baranovsavvati@example.net,"ст. Гремячинск (Бурят.), бул. Новый, д. 786 стр. 82, 286018"
897,Евлампий,Казакова,8 397 574 8737,agap_14@example.com,"ст. Ямбург, алл. Болотная, д. 30 стр. 50, 453239"
898,Александра,Павлова,8 (605) 281-72-80,krasilnikovlev@example.org,"с. Ханты-Мансийск, бул. Просвещения, д. 482 стр. 9/5, 190723"
899,Никон,Калашников,+77706095074,dorofe_2005@example.org,"ст. Стерлитамак, ш. Таежное, д. 18 стр. 349, 730316"
900,Панфил,Тетерина,+70003915408,kmerkushev@example.net,"клх Выборг, бул. Запорожский, д. 198, 006958"
901,Елизавета,Смирнов,8 (548) 566-13-79,mitofan_2021@example.com,"клх Шилка, ул. Ленская, д. 62 стр. 555, 877741"
902,Павел,Селезнев,+7 (956) 875-55-31,kotovadarja@example.com,"п. Юрьев-Польский, ш. Вахитова, д. 7, 858606"
903,Нифонт,Лазарев,8 448 428 49 43,aleksandrovapollon@example.org,"ст. Тура, пер. Набережный, д. 14, 581572"
904,Авксентий,Королев,+7 812 112 85 28,borisfadeev@example.com,"клх Красновишерск, бул. Азовский, д. 45 к. 9/7, 154868"
905,Родион,Колесникова,8 449 152 9749,martin_1989@example.com,"ст. Воронеж, ш. Южное, д. 6/2, 412532"
906,Гаврила,Морозова,+7 (313) 216-4148,bobrovarseni@example.org,"г. Южно-Сахалинск, пр. Кооперативный, д. 70 стр. 737, 706394"
907,Светлана,Одинцова,+7 174 603 35 52,fedot53@example.net,"ст. Зеленогорск (Ленин.), ул. Ручейная, д. 615 к. 5, 249103"
908,Фадей,Большакова,+7 343 806 30 37,maksimiljan25@example.org,"ст. Москва, МГУ, ш. Социалистическое, д. 4 стр. 86, 900055"
909,София,Григорьев,8 469 603 0988,popovazoja@example.com,"п. Ноябрьск, наб. Дачная, д. 9 стр. 147, 835643"
910,Зиновий,Стрелкова,8 (465) 989-16-80,kasjanignatov@example.org,"п. Агата, алл. Северная, д. 7 к. 128, 607820"
911,Феофан,Кононова,8 690 021 47 61,vatslav1995@example.org,"г. Новороссийка, наб. Щетинкина, д. 2 стр. 17, 100185"
912,Святослав,Громова,8 (249) 590-54-69,jnekrasova@example.org,"г. Ковров, алл. Придорожная, д. 8/6, 034705"
913,Богдан,Котова,89138923909,marian_2001@example.org,"д. Ведено, ш. Западное, д. 6 стр. 1, 058824"
914,Юлия,Давыдова,+72436188145,odintsovvikenti@example.com,"к. Петропавловск-Камчатский, наб. Магистральная, д. 6, 036426"
915,Алексей,Белякова,+7 968 735 4738,boris75@example.com,"к. Рубцовск, наб. Моховая, д. 4/4 к. 573, 160115"
916,Андрон,Логинова,89269165427,iraklishirjaev@example.net,"с. Киров (Вятка), ш. Бажова, д. 2 к. 30, 630440"
917,Мартьян,Баранов,+7 958 142 07 87,popovaanzhelika@example.org,"к. Добрянка, пр. Родниковый, д. 907 к. 9/1, 347588"
918,Ермил,Евсеева,8 651 091 9286,pestovsokrat@example.com,"г. Корсаков, пер. Циолковского, д. 1/7, 501901"
919,Фаина,Емельянова,82194757634,belousovtit@example.com,"ст. Котлас, наб. Казачья, д. 66 стр. 7, 290345"
920,Элеонора,Матвеев,8 (733) 791-14-05,eleonora2016@example.org,"ст. Москва, МГУ, бул. Геологов, д. 1 к. 9/1, 898783"
921,Эммануил,Зыкова,8 332 972 34 46,timofe_97@example.net,"г. Беслан, ш. Стадионное, д. 66, 502810"
922,Еремей,Суханова,+7 (478) 300-64-14,borisovsamson@example.org,"с. Нарым, алл. Пригородная, д. 162, 090333"
923,Мария,Дроздова,8 474 816 85 59,militsa_1998@example.com,"с. Шамары, бул. Высоцкого, д. 471 к. 8, 806940"
924,Анастасия,Субботин,83747028043,bpetuhova@example.com,"д. Чикола, алл. Угловая, д. 7 к. 9/4, 008765"
925,Лавр,Зимин,+7 788 208 6982,savinelise@example.org,"д. Вуктыл, ул. Крылова, д. 7, 670113"
926,Добромысл,Русакова,+71945353953,potapgorbachev@example.org,"д. Новороссийск, бул. Правды, д. 6/8 стр. 51, 519753"
927,Амос,Николаев,8 094 144 73 51,fefimova@example.net,"п. Юрюзань, пер. Демьяна Бедного, д. 843 к. 20, 479369"
928,Тит,Гришин,+7 (328) 109-4119,samuil_34@example.com,"с. Тула, ш. Ермака, д. 1, 737184"
929,Феликс,Шашкова,8 300 807 39 80,sigizmundanisimov@example.org,"д. Казань, наб. Терешковой, д. 583, 962995"
930,Ярослав,Егорова,8 902 438 63 81,konovalovaelena@example.net,"г. Тюмень, ш. 60 лет СССР, д. 1/7, 277280"
931,Нинель,Анисимов,+7 (966) 448-2202,arefi_2015@example.org,"клх Дудинка, бул. Детский, д. 25 стр. 21, 299424"
932,Платон,Русаков,8 818 213 3037,kozlovnikola@example.com,"ст. Завьялиха, ул. Черноморская, д. 9/9, 677466"
933,Митофан,Калинин,8 (601) 924-4608,solomon_2001@example.org,"г. Махачкала, пр. Технический, д. 7 стр. 6, 190493"
934,Сигизмунд,Ситникова,8 271 028 1655,radislav76@example.org,"ст. Геленджик, алл. Казачья, д. 761, 175869"
935,Никодим,Жуков,+7 (649) 337-3531,pankrat_20@example.com,"ст. Нурлат, наб. Средняя, д. 55, 300915"
936,Исай,Ефимов,8 (947) 483-93-48,knjazevparfen@example.net,"к. Сасово, ш. Морозова, д. 7/1, 920614"
937,Конон,Бурова,8 701 532 54 45,morozovapelageja@example.com,"д. Киренск, пр. Физкультурный, д. 88 стр. 6, 370922"
938,Кондратий,Кузьмин,8 (480) 736-2671,bogdan_1990@example.org,"ст. Бугуруслан, алл. ДОС, д. 87 к. 120, 185128"
939,Моисей,Федорова,+7 (134) 496-15-48,gorbunovorest@example.org,"ст. Шатой, пер. Окружной, д. 3/5 к. 2, 600624"
940,Тихон,Назарова,+70249099875,qgushchin@example.com,"ст. Кунгур, пр. К.Маркса, д. 4/6, 850959"
941,Добромысл,Павлова,+7 032 332 59 64,nazarovvarfolome@example.net,"с. Лодейное Поле, ш. Большое, д. 45 стр. 84, 095530"
942,Антонина,Иванов,8 (392) 827-2880,solomonermakov@example.net,"г. Усть-Катав, пер. Привольный, д. 28 стр. 7, 958973"
943,Павел,Харитонов,+7 (672) 750-6555,doroninorest@example.org,"ст. Агата, ул. Коммуны, д. 91 стр. 4, 152301"
944,Нонна,Воронов,8 992 286 51 30,stanimir_2003@example.org,"с. Карпинск, пр. Камский, д. 4 стр. 9/9, 887340"
945,Ксения,Капустина,8 (322) 080-61-67,sitnikovmitofan@example.com,"п. Ставрополь, алл. Московская, д. 2 к. 532, 825207"
946,Евпраксия,Моисеева,+7 995 568 39 28,jakovlevagalina@example.net,"ст. Анива, ул. Раздольная, д. 6/5 к. 4/6, 346745"
947,Агафья,Комиссарова,+7 027 497 94 64,cnesterov@example.net,"к. Дербент, ш. Хвойное, д. 8/1 стр. 41, 245963"
948,Амос,Исаев,+7 041 506 7145,longinkopilov@example.com,"ст. Нефедова, ул. Труда, д. 927, 732579"
949,Януарий,Капустина,+7 113 804 55 50,lzhuravleva@example.net,"ст. Красная Поляна, ш. Гвардейское, д. 978 к. 3, 352518"
950,Дарья,Громов,8 (878) 073-0845,ptretjakov@example.com,"п. Усть-Калманка, ул. Беляева, д. 456 к. 7, 603361"
951,Лидия,Горшкова,+7 (244) 413-9396,mihailromanov@example.org,"клх Заводоуковск, пер. Виноградный, д. 417, 607933"
952,Велимир,Красильникова,8 788 160 33 96,evstigne_1970@example.org,"к. Кондопога, пер. Олимпийский, д. 7 стр. 15, 914890"
953,Геннадий,Колесников,+7 918 124 17 38,klihachev@example.com,"клх Балашиха, наб. Станиславского, д. 17, 988549"
954,Натан,Капустина,+7 600 471 61 59,volkovvlas@example.org,"с. Троицко-Печорск, наб. Мостовая, д. 58 стр. 910, 593564"
955,Евпраксия,Дорофеев,8 (262) 016-99-02,alevtina_05@example.net,"п. Истра, ул. Черняховского, д. 201 стр. 8, 247605"
956,Конон,Крылов,80229750811,milen2014@example.net,"д. Долинск, бул. Торговый, д. 7, 980226"
957,Артемий,Блохина,82038217608,gurevasofija@example.net,"клх Тосно, наб. Водников, д. 217 к. 69, 211648"
958,Лидия,Костин,8 416 251 49 04,ilarionpahomov@example.net,"клх Хатанга, ул. Серафимовича, д. 8 к. 5, 111356"
959,Авксентий,Королева,81989581921,samson_1992@example.org,"ст. Кизел, бул. Детский, д. 69 к. 9/4, 326835"
960,Каллистрат,Крюкова,+71613660810,kallistrat_1999@example.net,"д. Зарайск, алл. 8 Марта, д. 8, 569234"
961,Максим,Дмитриев,+7 250 396 7071,zhuravlevtrifon@example.org,"г. Вологда, алл. М.Горького, д. 768, 813495"
962,Галактион,Ершова,8 342 090 4522,andre_58@example.com,"г. Верхний Уфалей, пр. Васильковый, д. 6 стр. 89, 409150"
963,Лука,Евсеев,+7 286 614 7814,odintsovvadim@example.net,"ст. Хужир, наб. Жуковского, д. 1/4 к. 187, 018403"
964,Светлана,Брагин,8 277 943 40 46,sidor16@example.org,"с. Тверь, алл. Сахалинская, д. 1 стр. 69, 540957"
965,Олимпий,Новиков,8 364 239 9780,molchanovaevpraksija@example.com,"п. Дубна, бул. Короленко, д. 45, 874051"
966,Зоя,Силина,+71196424957,mechislav_42@example.net,"с. Светлогорск (Калин.), бул. Толстого, д. 804 к. 7/7, 568039"
967,Евдоким,Кабанов,8 748 194 8438,rjabovaninel@example.org,"к. Красноселькуп, алл. Достоевского, д. 377 к. 9/2, 143133"
968,Захар,Игнатова,+71071232234,nikiforovinnokenti@example.org,"к. Киров (Вятка), наб. Победа, д. 1 к. 260, 874699"
969,Лев,Мартынов,+7 512 696 7740,morozovavde@example.org,"г. Калуга, алл. Журавлева, д. 1, 529442"
970,Казимир,Ситникова,+79027611421,ladimir1978@example.net,"с. Белый Яр (Томск.), наб. Серафимовича, д. 519 к. 1, 570770"
971,Антонин,Белякова,8 (641) 804-02-97,avde_2020@example.com,"ст. Надым, ш. Смирнова, д. 57 стр. 82, 923444"
972,Агата,Громова,+73473898279,ivanna97@example.net,"д. Елец, бул. Попова, д. 4/1 к. 9, 167705"
973,Денис,Афанасьева,8 546 088 7065,mirisaev@example.org,"г. Находка, ул. Пушкина, д. 45 стр. 4, 477303"
974,Корнил,Карпова,8 (285) 098-99-33,ngusev@example.org,"п. Красногорск (Моск.), ул. Спартака, д. 309, 478288"
975,Натан,Чернов,8 (524) 034-6314,polikarp54@example.org,"к. Шадринск, бул. Отрадный, д. 7, 441461"
976,Галактион,Громов,85585674053,feliks_55@example.org,"д. Усть-Калманка, ш. Клубное, д. 95 стр. 9/2, 275249"
977,Мефодий,Афанасьева,+7 (556) 014-97-11,zikovstanislav@example.com,"п. Ноглики, бул. О.Кошевого, д. 37, 770359"
978,Влас,Шашков,+72032202663,panfilovbogdan@example.com,"клх Гремячинск (Перм.), пер. Мира, д. 9, 962971"
979,Радим,Шилов,8 957 457 68 45,raisa2012@example.org,"ст. Каспийск, пер. Медицинский, д. 96 стр. 8, 453589"
980,Панкратий,Прохорова,+7 093 639 2753,dorofegorbunov@example.org,"к. Мостовской, алл. Крестьянская, д. 6/6 к. 30, 361164"
981,Тарас,Попов,+7 986 377 4255,jakov_2013@example.org,"ст. Аргаяш, пр. Школьный, д. 90, 198512"
982,Виктор,Казакова,8 (408) 120-86-12,isakovmartjan@example.net,"п. Москва, МГУ, наб. Кленовая, д. 4, 348227"
983,Мир,Субботин,8 (782) 128-8443,kopilovignati@example.com,"с. Серов, ул. Заовражная, д. 97, 068326"
984,Василий,Герасимов,8 (569) 636-12-02,igor04@example.net,"г. Яшалта, пр. Гоголя, д. 346 стр. 5, 375358"
985,Архип,Кудрявцев,8 563 887 46 69,fedotovafevronija@example.org,"к. Истра, пер. 30 лет Победы, д. 1, 330640"
986,Анатолий,Пономарев,+7 (747) 259-6321,braginafaina@example.com,"к. Мытищи, наб. Баумана, д. 8 стр. 2, 881411"
987,Ярополк,Королев,+79936533890,kallistrattarasov@example.org,"ст. Арсеньев, бул. Шевченко, д. 724 стр. 7/6, 869246"
988,Захар,Зимин,83548726182,igor_99@example.org,"к. Губаха, ул. Демьяна Бедного, д. 84, 517608"
989,Кузьма,Волков,80557919688,lukintaras@example.com,"д. Токма, пер. Войкова, д. 8/4 стр. 9/2, 647307"
990,Елизар,Петров,+7 230 607 4736,guljaevivan@example.org,"п. Белгород, ул. 40 лет Победы, д. 7, 538650"
991,Милен,Виноградова,+77474810731,doroninavasilisa@example.com,"к. Чусовой, пер. Пионерский, д. 5/6 к. 7, 225541"
992,Давыд,Крылова,+74309296278,faina1993@example.org,"ст. Жигулевск, алл. Жданова, д. 62 стр. 852, 730088"
993,Тимофей,Комарова,+7 (295) 610-8358,nikola_76@example.com,"п. Сеймчан, бул. Восточный, д. 2 к. 393, 502504"
994,Платон,Ларионова,+7 413 568 1883,martinovmechislav@example.com,"ст. Троицк (Челяб.), пер. Восточный, д. 9/7 стр. 5, 725198"
995,Амвросий,Кириллов,84598761954,naumovamargarita@example.net,"к. Меренга, наб. Энергетическая, д. 7 к. 307, 701649"
996,Авксентий,Крюков,+7 654 684 4331,klavdi_19@example.net,"ст. Ростов, бул. 30 лет Победы, д. 29, 254202"
997,Касьян,Сергеев,8 508 012 3920,radovanzimin@example.com,"клх Сортавала, пер. Черноморский, д. 63 к. 57, 806693"
998,Иосиф,Щербакова,+7 241 488 84 09,vjacheslavbirjukov@example.net,"д. Кинешма, пер. Павлова, д. 9/9 стр. 701, 849090"
999,Анна,Котова,8 634 872 44 43,konstantinovparfen@example.org,"клх Миасс, ш. Таежное, д. 3/9, 106199"
1000,Эраст,Сысоева,8 (635) 486-0673,nikandr1978@example.net,"ст. Геленджик, алл. Станиславского, д. 4/6 к. 919, 343221"
